author_name,quote_text,quote_furigana,category_name
サティア・ナデラ,自分が率いているメンバーの自信を高めること、それこそがリーダーの一番の仕事。,じぶんがひきいているメンバーのじしんをたかめること、それこそがリーダーのいちばんのしごと。,リーダーシップ
サティア・ナデラ,Know-it-allからLearn-it-allへと企業文化を変革した。,Know-it-allからLearn-it-allへときぎょうぶんかをへんかくした。,学び
サティア・ナデラ,エンパシー(共感)を重視したリーダーシップが重要だ。,エンパシー(きょうかん)をじゅうししたリーダーシップがじゅうようだ。,リーダーシップ
サティア・ナデラ,多様性とインクルージョンを推進し、グローバル企業の模範となる。,たようせいとインクルージョンをすいしんし、グローバルきぎょうのもはんとなる。,チームワーク
サティア・ナデラ,AI技術の発展に積極的に投資し、次世代のテクノロジーリーダーとして業界を牽引する。,AIぎじゅつのはってんにせっきょくてきにとうしし、じせだいのテクノロジーリーダーとしてぎょうかいをけんいんする。,技術革新
サティア・ナデラ,頭を使って考える仕事は時間を決めて集中してやるべきです。,あたまをつかってかんがえるしごとはじかんをきめてしゅうちゅうしてやるべきです。,効率化
サティア・ナデラ,自分で仕事をするのではなく、仕事をさせる適材を見つけることが大切だ。,じぶんでしごとをするのではなく、しごとをさせるてきざいをみつけることがたいせつだ。,リーダーシップ
サティア・ナデラ,進歩が直線的ではないことから来ており、進歩は常に厳しい要求が伴う。,しんぽがちょくせんてきではないことからきており、しんぽはつねにきびしいようきゅうがともなう。,逆境
サティア・ナデラ,AIのために、テクノロジースタックのあらゆるレイヤーを再構築する。,AIのために、テクノロジースタックのあらゆるレイヤーをさいこうちくする。,技術革新
サティア・ナデラ,私たちは過去最高の大ヒットを記録している。,わたしたちはかこさいこうのだいヒットをきろくしている。,成功
サティア・ナデラ,業界の需要の変化に合わせて積極的に前進していかなければならない。,ぎょうかいのじゅようのへんかにあわせてせっきょくてきにぜんしんしていかなければならない。,進歩
サティア・ナデラ,モバイルファーストの魅力的なプロダクティビティ体験を作り出す。,モバイルファーストのみりょくてきなプロダクティビティたいけんをつくりだす。,技術革新
ウォーレン・バフェット,ルール1:損をしないこと。ルール2:ルール1を忘れないこと。,ルール1:そんをしないこと。ルール2:ルール1をわすれないこと。,目標設定
ウォーレン・バフェット,人が貪欲な時に恐れを抱け。人が恐れを抱いている時は貪欲であれ。,ひとがどんよくなときにおそれをいだけ。ひとがおそれをいだいているときはどんよくであれ。,逆境
ウォーレン・バフェット,価格はあなたが払うもの。価値はあなたが得るもの。,かかくはあなたがはらうもの。かちはあなたがえるもの。,哲学
ウォーレン・バフェット,評判を築くのに20年かかるが、それを壊すのは5分でできる。,ひょうばんをきずくのににじゅうねんかかるが、それをこわすのはごふんでできる。,信頼
